rawText,ingredientMasterId
"Streptococcus thermophilus분말(가루, 과립)(STREPTOCOCCUS THERMOPHILUS의 생균으로 100, 000, 000, 000개/g 이상, 보호제 및 희석제 적량)",544
가수분해유청단백,163
건조효모(II),90
건조효모(크롬),501
글루코사민 황산염,139
기장밀추출복합물(KeranatTM)(제2024-16호),141
동결건조누에분말(기능성원료인정제2009-67호),188
라임과피추출물(제2025-26호),198
라피노스(고시형),200
"락토바실루스 람노수스 유산균{LACTOBACILLUS RHAMNOSUS의 생균으로 200,000,000,000개/g 이상, 희석제(옥수수전분) 적량}",541
락토페린(우유정제단백질)(기능성원료인정제2013-20호),202
루테인,214
루테인추출물(고시형),214
무기질혼합용액,226
"분말비타민A혼합제제[비타민A함량 9.75%(분말비타민A 11.5%, DL-알파-토코페롤 1.5%, 말토덱스트린 47%, 아라비아검 20%, 옥수수전분 20%)]",307
비타민 B12 혼합,302
"비타민 B12분말(가루, 과립)",302
비타민 D3유지(Oil),306
"비타민 E분말(가루, 과립)",307
소연골분말,245
스피루리나분말,347
알로에전잎분말,382
양춘사추출물(제2023-6호),386
"엔테로코쿠스 페슘 유산균{ENTEROCOCCUS FAECIUM의 생균으로 100,000,000,000개/g 이상, 희석제(옥수수전분) 적량}",541
우유단백질,163
유산균발효굴추출물(FGO)(제2024-27호),422
유청단백,163
"유청칼슘분말(가루, 과립)",491
저분자콜라겐펩타이드SH(기능성원료인정제2022-5호),456
정제어유(유지),25
차전자피,469
참당귀황기추출복합물(SHPro®)(제2024-28호),477
천심련추출물(ParActinⓇ)(기능성원료인정제2022-3호),481
칸탈로프멜론추출물(기능성원료인정제2008-9호),489
크레아틴 모노하이드레이트,500
타히보 추출물 (TabetriⓇ)(기능성원료인정제2022-2호),511
탄산마그네슘,226
표고버섯균사체(기능성원료인정제2008-78호),535
피로인산제이철 혼합제제분말,482
피리독신염산염,304
한삼덩굴추출분말(HSy2)(제2025-41호),564
호로파종자 등 추출복합물(기능성원료 인정 제2017-5호),575
홍삼(제2024-20호),586
"Bifidobacterium breve분말(가루, 과립)(BIFIDOBACTERIUM BREVE의 생균으로 100,000,000,000개/g 이상, 보호제 및 희석제 적량)",541
"Bifidobacterium breve분말(가루, 과립)(생균으로 100,000,000,000개/g 이상, 희석제(옥수수전분) 적량)",541
Bifidobacterium longum동결건조,541
L-아르기닌(기능성원료인정제2015-19호),41
Lactiplantibacillus plantarum C29 프로바이오틱스와 발효대두분말의 복합물(DW2009)(제2022-43호),54
Lactobacillus plantarum TWK10 프로바이오틱스(제2022-32호),64
Lactococcus lactis동결건조,541
MR-10 민들레등복합추출물,71
MR-10 민들레등복합추출물(기능성원료 인정 제2013-31호),71
감국감태추출복합물(제2025-33호),108
건조맥주효모,147
곡류 단백(고시형),163
귀리식이섬유,132
"난소화성말토덱스트린분말(가루, 과립)",153
당귤농축분말(ROCH)(제2023-44호),169
돈태반 발효추출물(기능성원료인정제2019-31호),184
로즈마리자몽추출복합물(기능성원료인정제2019-25호),209
로즈힙분말(기능성원료 인정 제2013-1호),211
발효쇠무릅뿌리추출고형분,268
발효인삼농축액,435
보라지유,109
분리유청단백,163
비수리추출분말(제2022-40호),297
비타민A유,300
비타민B1(염산염78%),301
비타민C(100%),305
비타민D3 오일,306
"비타민D3혼합제제(비타민D3 0.25%, DL-알파-토코페롤 0.2%, 가공유지 7.5%, 아라비아검 38%, 설탕 38%, 옥수수전분 16.05%)",306
비타민K분말,308
비티진효소 홍삼농축액,586
사군자추출분말(기능성원료인정제2021-3호),313
사삼추출물(제2022-7호),314
쇠비름주정추출분말(KDC16-2)(기능성원료인정제2019-18호),341
스쿠알렌(고시형),345
"스피루리나분말(가루, 과립)",347
알로에겔분말,381
알로에베라겔농축분말,381
액상 다래추출물(기능성원료인정제2009-58호),385
에키네시아추출물(제2023-1호),388
유단백가수분해물(락티움),419
인삼(뿌리)농축액(농축물),435
초록입홍합추출오일복합물(기능성원료인정제2004-8호),486
"판토텐산칼슘분말(가루, 과립)",523
팔밋올레산 함유 명태(알래스카폴락)유래 정제어유(제2024-18호),524
표고버섯균사체 AHCC(기능성원료인정제2008-78호),535
풋사과추출물 애플페논(Applephenon)(기능성원료인정제2021-6호),539
"프락토올리고당분말(가루, 과립)",540
프로폴리스 추출물(총폴라보노이드 50mg/1g 이상),550
헛개나무과병추출분말(기능성원료인정제2014-1호),570
홍삼농축액(진세노사이드 Rg1과 Rb1 및 Rg3의 합 7mg/g),586
황산칼슘(고시형),491
흰목이버섯효소분해추출물(Neu learn)(제2022-30호),601
Bacillus coagulans,541
Bifidobacterium animalis ssp. lactis,541
"Bifidobacterium animalis ssp. lactis분말(가루, 과립)(생균으로 100,000,000,000개/g 이상, 희석제(옥수수전분) 적량)",541
Bifidobacterium breve동결건조,541
"Bifidobacterium longum(25,000,000,000cfu)",541
Collactive 콜라겐펩타이드(기능성원료인정제2012-24호),23
DL-알파-토코페릴 초산염(고시형),307
"Enterococcus faecium분말(가루, 과립)(생균으로 100,000,000,000개/g 이상, 희석제(옥수수전분) 적량)",541
HK 나토배양물,33
L.plantarum IM76과 B.longum IM55 복합물(NVP1703)(기능성원료인정제2019-28호),49
Lactiplantibacillus plantarum ATG-K2 프로바이오틱스(제2025-58호),53
Lactiplantibacillus plantarum Q180(제2021-23호),60
Lactobacillus acidophilus YT1(HU038)(기능성원료인정제2019-22호),61
"Lactobacillus casei분말(가루, 과립)(Lactobacillus casei의 생균으로 100,000,000,000개/g 이상, 보호제 및 희석제 적량)",541
Lactobacillus fermentum,541
Lactobacillus paracasei,541
"Lactobacillus paracasei분말(가루, 과립)(생균으로 100,000,000,000개/g 이상, 희석제(옥수수전분) 적량)",541
"Lactobacillus plantarum분말(가루, 과립)(LACTOBACILLUS PLANTARUM의 생균으로 100,000,000,000개/g 이상, 보호제 및 희석제 적량)",541
"Lactobacillus rhamnosus(40,000,000,000cfu)",541
"Lactobacillus rhamnosus분말(가루, 과립)(의 생균으로 100,000,000,000개/g 이상, 보호제 및 희석제 적량})",541
Latilactobacillus saeki LB-P12 프로바이오틱스(제2025-55호),69
Limosilactobacillus reuteri,541
L아스코르빈산나트륨(고시형),305
Weissella cibaria JW15 프로바이오틱스(제2022-35호),91
감마리놀렌산 함유 유지,109
건조효모(III),90
고시형&#41,507
곤약감자추출물분말,116
구아바잎 추출물(고시형),128
구아바잎추출물 등 복합물(BENDU381),129
구연산칼륨,490
"글루코사민염산염분말(가루, 과립)",139
난각분말(유기농난각칼슘),491
다이크로스타키스 글로메라타 추출물(DyglomeraⓇ)(제2023-9호),162
덖음귤피추출분말(JRC)(제2025-24호),181
"두나리엘라분말(가루, 과립)",159
로즈힙분말(기능성원료인정제2014-17호),211
밀크씨슬,258
"바나바잎추출물분말(가루, 과립)",260
백편두추출분말(NOVAponinⓇ)(제2024-6호),275
"비오틴분말(가루, 과립)",298
"비타민 A 혼합제제유지(Oil)(비타민A팔미테이트 55.5%, 땅콩유지 43.5%, DL-알파토코페롤 1%)",307
비타민 C 분말,305
"비타민 D3 혼합제제(비타민D3 0.25, 아라비아검 38, 수크로오스 38, 옥수수전분 15.55, 글리세린지방산에스테르 7.5, 이산화규소 0.5, DL-알파토코페롤 0.2)",306
"비타민 D3 혼합제제분말(가루, 과립)(비타민D3 0.25%, 아라비아검 38%, 수크로오스 38%, 옥수수전분 15.55%, 정제가공유지 7.5%, 이산화규소 0.5%, 비타민E 0.2%)",306
비타민A초산염,300
비타민미네랄혼합분말,491
산화칼슘,491
실크단백질 산가수분해물(Sil-Q1)(기능성원료인정제2021-1호),355
씨폴리놀 감태주정추출물(기능성원료인정제2012-28호),370
아쉬아간다추출물(KSM-66®)(제2025-67호),376
아스코브산칼슘,305
"알로에 아보레센스분말(가루, 과립)",382
알로에(고시형),381
양까막까치밥나무오일,109
염화크롬,501
엽산(100%),395
오메가-3 지방산 함유 유지,399
오메가3지방산(고시형),399
옥수수수염·레몬밤추출복합물(CL-5MoA)(제2023-7호),406
옥타코사놀분말,408
우유 단백농축액(농축물)분말(단백질 80%이상),163
유단백가수분해물분말,418
유산균 혼합,541
"유산균 혼합분말(가루, 과립)",541
유산균발효마늘추출물(기능성원료인정제2016-16호),426
유산균발효마늘추출분말(제2016-16호),426
유청단백농축액(농축물)분말(단백질 80%이상),163
이산화규소,90
저분자콜라겐펩타이드,452
정어리펩타이드 SP100N(기능성원료인정제2004-1호),460
조류 DHA 유지(Oil),399
치아씨앗오일,560
콜라겐가수분해물,163
키토산분말&#40,507
키토산분말&#40;고시형&#41;,507
타히보 추출물 (Tabetri®)(기능성원료인정제2022-2호),511
토마토추출물,517
"폴리코사놀-사탕수수 왁스알코올(총 지방족 알코올 함량 90% 이상, 제2006-4호)",534
풋사과추출물 애플페논(Applephenon),539
프로폴리스망고스틴껍질복합물(제2025-13호),549
프로폴리스추출액,550
피브로인추출물BF-7,554
피크노제놀-프랑스해안송껍질추출물,558
핑거루트뿌리,561
해조분말(해조칼슘),491
"해조분말분말(가루, 과립)",491
"홍국 분말(가루, 과립)",584
홍삼(진세노사이드 Rg1과 Rb1의 합 16.26mg/g),586
홍삼농축액(고형분60%이상),586
홍삼농축액(기능성원료 인정 제2012-8호),586
홍삼농축액(농축물)(6년근),588
"홍삼농축액(농축물)(진세노사이드Rb1,Rg1 및 Rg3의합 4.5mg/g)",588
효모베타글루칸,598
효모베타글루칸(β-glucan 780mg/g),598
4년근 홍삼농축액,586
6년근농축액(농축물)분말,586
"Bifidobacterium animalis spp. lactis분말(가루, 과립)(Bifidobacterium lactis의 생균으로 100, 000, 000, 000개/g 이상, 보호제 및 희석제 적량)",544
Bifidobacterium bifidum동결건조,541
"Bifidobacterium bifidum분말(가루, 과립)(BIFIDOBACTERIUM BIFIDUM의 생균으로 100,000,000,000개/g 이상, 보호제 및 희석제 적량)",541
"DL-알파-토코페릴초산염혼합제제(DL-알파-토코페릴초산염 50%, 변성전분 24.5%, 말토덱스트린 24.5%, 이산화규소 1%)",307
Dimethylsulfone (MSM),24
"Enterococcus faecium분말(가루, 과립)",541
"HK표고버섯균사체((추출물분말),(베타글루칸))",34
L-테아닌,43
L. mucosae NK41과 B. longum NK46의 프로바이오틱스 복합물(NVP-2106)(제2025-15호),46
L. plantarum LC27과 B. longum LC67의 프로바이오틱스 복합물(NVP-1702)(제2023-19호),47
L.Sakei Probio 65동결분말,65
Lacticaseibacillus paracasei,541
Lacticaseibacillus paracasei HY7017 프로바이오틱스(제2025-69호),51
"Lactobacillus acidophilus(50,000,000,000cfu)",541
"Lactobacillus acidophilus분말(가루, 과립)(의 생균으로 100,000,000,000개/g 이상, 보호제 및 희석제 적량})",541
Lactobacillus bulgaricus분말,541
"Lactobacillus plantarum(150,000,000,000cfu)",541
Lactobacillus plantarum분말,541
"Lactobacillus plantarum분말(가루, 과립)(생균으로 300,000,000,000개/g 이상, 희석제(옥수수전분) 적량)",541
Lactobacillus 복합물 HY7601 + KY1032(기능성원료인정제2019-4호),45
"Lactococcus lactis분말(가루, 과립)(생균으로 100,000,000,000개/g 이상, 희석제(옥수수전분) 적량)",541
MS-10 엉겅퀴등복합추출물(제2020-6호),72
N-아세틸글로코사민,75
"Streptococcus thermophilus(100,000,000,000cfu)",541
"Streptococcus thermophilus분말(가루, 과립)(의 생균으로 100,000,000,000개/g 이상, 보호제 및 희석제 적량})",541
Tonalin CLA FFA,84
Weissella cibaria CMU 프로바이오틱스(제2026-2호),88
d-토코페롤(혼합형),307
"가르시니아캄보지아 추출물분말(가루, 과립)(총(-)-HCA 60% 이상)",101
가르시니아캄보지아 추출물추출물(추출액)분말(분말 추출물),101
강황추출물,113
결정셀룰로오스,435
구기자나무뿌리껍질추출분말(제2026-12호),122
나토균배양분말,148
난백단백분말,163
녹각효소분해추출물HP(NP-2007)(제2025-28호),155
녹용당귀등 복합추출물(제2023-16호),156
녹용효소분해추출물(HENKIVⓇ)(제2024-2호),158
다이크로스타키스 글로메라타 추출물(Dyglomera®)(제2023-36호),162
단삼주정추출분말(SAGX)(제2025-16호),165
단삼주정추출분말(제2023-3호),164
닭가슴살분말,163
대두레시틴,208
대두추출물등 복합물(기능성원료인정제2019-29호),178
돌외잎주정추출분말,186
"락토바실루스 카제이 유산균{LACTOBACILLUS CASEI의 생균으로 200,000,000,000개/g 이상, 희석제(옥수수전분) 적량}",541
"락토바실루스 파라카제이 유산균{LACTOBACILLUS PARACASEI의 생균으로 100,000,000,000개/g 이상, 희석제(옥수수전분) 적량}",541
"레몬 밤 추출물 혼합분말분말(가루, 과립)",204
레티닐 아세트산염 혼합제제,300
루바브뿌리추출물(제2022-28호),212
루테인지아잔틴추출복합물,219
루테인지아잔틴추출복합물(제2021-21호),219
미네랄혼합제제,226
밀 추출물(Ceratiq®)(기능성원료인정제2020-15호),253
밀단백,163
밀크시슬추출물,259
백수오등 복합추출물,273
베타카로틴분말(고시형),277
보스웰리아 추출물(기능성원료인정제2014-23호),283
분리대두단백(함량 90%이상),163
"비즈왁스알코올(Bees Wax Alcohol, BWA)(기능성원료인정제2010-1호)",299
"비타민 B12 혼합제제(비타민B12 1%, 제이인산칼슘 99%)",302
비타민 B1염산염(비타민B1 78%),301
비타민 B2(결정성분말),303
비타민 B6,304
"비타민 D3 혼합제제(비타민D3 0.25%, DL-알파-토코페롤 0.2%, 가공유지 7.5%, 아라비아검 38%, 자당 38%, 옥수수전분 15.55%, 이산화규소 0.5%)",306
